query_id,query_text,tau_method,rank,cve_id,title,score
4,memory disclosure via uninitialized stack buffer,hybrid,1,CVE-2026-23189,ceph: fix NULL pointer dereference in ceph_mds_auth_match(),0.854017
4,memory disclosure via uninitialized stack buffer,hybrid,2,CVE-2025-22069,riscv: fgraph: Fix stack layout to match __arch_ftrace_regs argument of ftrace_return_to_handler,0.850555
4,memory disclosure via uninitialized stack buffer,hybrid,3,CVE-2024-35981,virtio_net: Do not send RSS key if it is not supported,0.847085
4,memory disclosure via uninitialized stack buffer,hybrid,4,CVE-2017-17662,(no title),0.842521
4,memory disclosure via uninitialized stack buffer,hybrid,5,CVE-2024-26645,tracing: Ensure visibility when inserting an element into tracing_map,0.839496
4,memory disclosure via uninitialized stack buffer,hybrid,6,CVE-2021-41090,Instance config inline secret exposure,0.833788
4,memory disclosure via uninitialized stack buffer,hybrid,7,CVE-2024-53211,net/l2tp: fix warning in l2tp_exit_net found by syzbot,0.833689
4,memory disclosure via uninitialized stack buffer,hybrid,8,CVE-2012-5693,(no title),0.832780
4,memory disclosure via uninitialized stack buffer,hybrid,9,CVE-2024-26590,erofs: fix inconsistent per-file compression format,0.831922
4,memory disclosure via uninitialized stack buffer,hybrid,10,CVE-2000-0723,(no title),0.831466
4,memory disclosure via uninitialized stack buffer,hybrid,11,CVE-2007-2891,(no title),0.831137
4,memory disclosure via uninitialized stack buffer,hybrid,12,CVE-2025-38214,fbdev: Fix fb_set_var to prevent null-ptr-deref in fb_videomode_to_var,0.830461
4,memory disclosure via uninitialized stack buffer,hybrid,13,CVE-2022-23882,(no title),0.829918
4,memory disclosure via uninitialized stack buffer,hybrid,14,CVE-2012-2090,(no title),0.829909
4,memory disclosure via uninitialized stack buffer,hybrid,15,CVE-2022-50067,btrfs: unset reloc control if transaction commit fails in prepare_to_relocate(),0.829849
4,memory disclosure via uninitialized stack buffer,hybrid,16,CVE-2009-4769,(no title),0.828412
4,memory disclosure via uninitialized stack buffer,hybrid,17,CVE-2018-10642,(no title),0.828233
4,memory disclosure via uninitialized stack buffer,hybrid,18,CVE-2013-7190,(no title),0.826775
4,memory disclosure via uninitialized stack buffer,hybrid,19,CVE-2024-42148,bnx2x: Fix multiple UBSAN array-index-out-of-bounds,0.826499
4,memory disclosure via uninitialized stack buffer,hybrid,20,CVE-2014-2027,(no title),0.825767
4,memory disclosure via uninitialized stack buffer,hybrid,21,CVE-2026-31421,net/sched: cls_fw: fix NULL pointer dereference on shared blocks,0.825277
4,memory disclosure via uninitialized stack buffer,hybrid,22,CVE-2018-19986,(no title),0.825163
4,memory disclosure via uninitialized stack buffer,hybrid,23,CVE-2023-53664,OPP: Fix potential null ptr dereference in dev_pm_opp_get_required_pstate(),0.825092
4,memory disclosure via uninitialized stack buffer,hybrid,24,CVE-2005-4683,(no title),0.824810
4,memory disclosure via uninitialized stack buffer,hybrid,25,CVE-2007-6548,(no title),0.824494
4,memory disclosure via uninitialized stack buffer,taumode,1,CVE-2026-23189,ceph: fix NULL pointer dereference in ceph_mds_auth_match(),0.911088
4,memory disclosure via uninitialized stack buffer,taumode,2,CVE-2024-35981,virtio_net: Do not send RSS key if it is not supported,0.910133
4,memory disclosure via uninitialized stack buffer,taumode,3,CVE-2017-17662,(no title),0.907706
4,memory disclosure via uninitialized stack buffer,taumode,4,CVE-2007-2891,(no title),0.901441
4,memory disclosure via uninitialized stack buffer,taumode,5,CVE-2012-5693,(no title),0.901207
4,memory disclosure via uninitialized stack buffer,taumode,6,CVE-2000-0723,(no title),0.901086
4,memory disclosure via uninitialized stack buffer,taumode,7,CVE-2024-26590,erofs: fix inconsistent per-file compression format,0.900524
4,memory disclosure via uninitialized stack buffer,taumode,8,CVE-2022-23882,(no title),0.899697
4,memory disclosure via uninitialized stack buffer,taumode,9,CVE-2026-31421,net/sched: cls_fw: fix NULL pointer dereference on shared blocks,0.897616
4,memory disclosure via uninitialized stack buffer,taumode,10,CVE-2024-48569,(no title),0.893991
4,memory disclosure via uninitialized stack buffer,taumode,11,CVE-2023-33592,(no title),0.893863
4,memory disclosure via uninitialized stack buffer,taumode,12,CVE-2010-0110,(no title),0.892942
4,memory disclosure via uninitialized stack buffer,taumode,13,CVE-2005-4427,(no title),0.892648
4,memory disclosure via uninitialized stack buffer,taumode,14,CVE-2008-7097,(no title),0.891996
4,memory disclosure via uninitialized stack buffer,taumode,15,CVE-2012-1152,(no title),0.891976
4,memory disclosure via uninitialized stack buffer,taumode,16,CVE-2013-7190,(no title),0.891845
4,memory disclosure via uninitialized stack buffer,taumode,17,CVE-2005-3519,(no title),0.890231
4,memory disclosure via uninitialized stack buffer,taumode,18,CVE-2012-2090,(no title),0.889675
4,memory disclosure via uninitialized stack buffer,taumode,19,CVE-2019-14969,(no title),0.889208
4,memory disclosure via uninitialized stack buffer,taumode,20,CVE-2025-70085,(no title),0.889199
4,memory disclosure via uninitialized stack buffer,taumode,21,CVE-2018-10642,(no title),0.888810
4,memory disclosure via uninitialized stack buffer,taumode,22,CVE-2025-39706,drm/amdkfd: Destroy KFD debugfs after destroy KFD wq,0.888759
4,memory disclosure via uninitialized stack buffer,taumode,23,CVE-2019-6713,(no title),0.888329
4,memory disclosure via uninitialized stack buffer,taumode,24,CVE-2022-50067,btrfs: unset reloc control if transaction commit fails in prepare_to_relocate(),0.887253
4,memory disclosure via uninitialized stack buffer,taumode,25,CVE-2009-4769,(no title),0.886722
5,buffer underflow in font parsing component,Cosine,1,CVE-2006-5677,(no title),0.824230
5,buffer underflow in font parsing component,Cosine,2,CVE-2025-37785,ext4: fix OOB read when checking dotdot dir,0.821781
5,buffer underflow in font parsing component,Cosine,3,CVE-2006-2286,(no title),0.821163
5,buffer underflow in font parsing component,Cosine,4,CVE-2023-41044,Partial path traversal vulnerability in Support Bundle feature of Graylog,0.820812
5,buffer underflow in font parsing component,Cosine,5,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.820797
5,buffer underflow in font parsing component,Cosine,6,CVE-2013-2142,(no title),0.820738
5,buffer underflow in font parsing component,Cosine,7,CVE-2020-14004,(no title),0.819495
5,buffer underflow in font parsing component,Cosine,8,CVE-2025-71183,btrfs: always detect conflicting inodes when logging inode refs,0.818913
5,buffer underflow in font parsing component,Cosine,9,CVE-2007-1056,(no title),0.818031
5,buffer underflow in font parsing component,Cosine,10,CVE-2015-4684,(no title),0.817929
5,buffer underflow in font parsing component,Cosine,11,CVE-2021-37444,(no title),0.817368
5,buffer underflow in font parsing component,Cosine,12,CVE-2019-8925,(no title),0.816982
5,buffer underflow in font parsing component,Cosine,13,CVE-2025-45582,(no title),0.815481
5,buffer underflow in font parsing component,Cosine,14,CVE-2014-0358,(no title),0.814254
5,buffer underflow in font parsing component,Cosine,15,CVE-2026-28808,ScriptAlias CGI targets bypass directory auth in inets httpd (mod_auth vs mod_cgi path mismatch),0.813894
5,buffer underflow in font parsing component,Cosine,16,CVE-2021-37701,Arbitrary File Creation/Overwrite via insufficient symlink protection due to directory cache poisoning using symbolic links,0.813853
5,buffer underflow in font parsing component,Cosine,17,CVE-2021-35975,(no title),0.813135
5,buffer underflow in font parsing component,Cosine,18,CVE-2006-0512,(no title),0.812953
5,buffer underflow in font parsing component,Cosine,19,CVE-2023-29007,Arbitrary configuration injection via `git submodule deinit`,0.812665
5,buffer underflow in font parsing component,Cosine,20,CVE-2020-15843,(no title),0.812340
5,buffer underflow in font parsing component,Cosine,21,CVE-2018-19986,(no title),0.812057
5,buffer underflow in font parsing component,Cosine,22,CVE-2025-37741,jfs: Prevent copying of nlink with value 0 from disk inode,0.811561
5,buffer underflow in font parsing component,Cosine,23,CVE-2025-14740,Docker Desktop for Windows Incorrect Permission Assignment Privilege Escalation Vulnerabilities,0.811521
5,buffer underflow in font parsing component,Cosine,24,CVE-2024-53087,drm/xe: Fix possible exec queue leak in exec IOCTL,0.811125
5,buffer underflow in font parsing component,Cosine,25,CVE-2020-26880,(no title),0.810646
5,buffer underflow in font parsing component,hybrid,1,CVE-2006-5677,(no title),0.865124
5,buffer underflow in font parsing component,hybrid,2,CVE-2006-2286,(no title),0.864034
5,buffer underflow in font parsing component,hybrid,3,CVE-2026-28808,ScriptAlias CGI targets bypass directory auth in inets httpd (mod_auth vs mod_cgi path mismatch),0.859709
5,buffer underflow in font parsing component,hybrid,4,CVE-2013-6987,(no title),0.859044
5,buffer underflow in font parsing component,hybrid,5,CVE-2024-56549,cachefiles: Fix NULL pointer dereference in object->file,0.856638
5,buffer underflow in font parsing component,hybrid,6,CVE-2013-6456,(no title),0.855171
5,buffer underflow in font parsing component,hybrid,7,CVE-2022-35899,(no title),0.854452
5,buffer underflow in font parsing component,hybrid,8,CVE-2024-39469,nilfs2: fix nilfs_empty_dir() misjudgment and long loop on I/O errors,0.851964
5,buffer underflow in font parsing component,hybrid,9,CVE-2021-27692,(no title),0.850184
5,buffer underflow in font parsing component,hybrid,10,CVE-2026-24516,(no title),0.849522
5,buffer underflow in font parsing component,hybrid,11,CVE-2022-39959,(no title),0.849488
5,buffer underflow in font parsing component,hybrid,12,CVE-2020-26880,(no title),0.849471
5,buffer underflow in font parsing component,hybrid,13,CVE-2025-67366,(no title),0.847386
5,buffer underflow in font parsing component,hybrid,14,CVE-2024-36056,(no title),0.846538
5,buffer underflow in font parsing component,hybrid,15,CVE-2009-3556,(no title),0.846392
5,buffer underflow in font parsing component,hybrid,16,CVE-2023-54202,drm/i915: fix race condition UAF in i915_perf_add_config_ioctl,0.845783
5,buffer underflow in font parsing component,hybrid,17,CVE-2022-50878,gpu: lontium-lt9611: Fix NULL pointer dereference in lt9611_connector_init(),0.845052
5,buffer underflow in font parsing component,hybrid,18,CVE-2009-5081,(no title),0.844823
5,buffer underflow in font parsing component,hybrid,19,CVE-2025-37785,ext4: fix OOB read when checking dotdot dir,0.844803
5,buffer underflow in font parsing component,hybrid,20,CVE-2009-3163,(no title),0.844764
5,buffer underflow in font parsing component,hybrid,21,CVE-2023-41044,Partial path traversal vulnerability in Support Bundle feature of Graylog,0.844056
5,buffer underflow in font parsing component,hybrid,22,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.844049
5,buffer underflow in font parsing component,hybrid,23,CVE-2022-47631,(no title),0.843902
5,buffer underflow in font parsing component,hybrid,24,CVE-2008-4728,(no title),0.843881
5,buffer underflow in font parsing component,hybrid,25,CVE-2008-7262,(no title),0.843876
5,buffer underflow in font parsing component,taumode,1,CVE-2013-6987,(no title),0.916129
5,buffer underflow in font parsing component,taumode,2,CVE-2022-35899,(no title),0.912488
5,buffer underflow in font parsing component,taumode,3,CVE-2024-39469,nilfs2: fix nilfs_empty_dir() misjudgment and long loop on I/O errors,0.911616
5,buffer underflow in font parsing component,taumode,4,CVE-2013-6456,(no title),0.910816
5,buffer underflow in font parsing component,taumode,5,CVE-2006-2286,(no title),0.909967
5,buffer underflow in font parsing component,taumode,6,CVE-2009-5081,(no title),0.909378
5,buffer underflow in font parsing component,taumode,7,CVE-2024-36056,(no title),0.909324
5,buffer underflow in font parsing component,taumode,8,CVE-2006-5677,(no title),0.908938
5,buffer underflow in font parsing component,taumode,9,CVE-2026-28808,ScriptAlias CGI targets bypass directory auth in inets httpd (mod_auth vs mod_cgi path mismatch),0.908796
5,buffer underflow in font parsing component,taumode,10,CVE-2008-7262,(no title),0.908529
5,buffer underflow in font parsing component,taumode,11,CVE-2022-50878,gpu: lontium-lt9611: Fix NULL pointer dereference in lt9611_connector_init(),0.908034
